time,rssi,snr,crc_status,packet_rate,avg_packet_size,day,crc_error_rate,rssi_roll_mean,snr_roll_std,load_roll_mean
2019-03-03 03:31:32+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-63.32333333333334,6.028815834835986,1.7
2020-07-03 22:16:24+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-28.9,3.1034210513915803,0.3
2020-05-02 07:21:44+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-19.95,3.39425986041112,0.3
2020-09-02 03:23:23+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-31.7,4.267760276512317,0.4
2019-03-03 05:18:29+00:00,-112.5,-8.0,1.0,2,26.0,03_03_2019,0.0,-65.6,3.5502591845915235,1.8
2020-05-02 04:11:41+00:00,-81.0,10.0,1.0,1,-1.0,02_05_2020,0.0,-48.65,6.405642044322959,0.6
2019-04-02 23:28:30+00:00,-112.0,-6.2,1.0,1,26.0,02_04_2019,0.0,-68.35,4.771212866999473,0.9
2020-05-02 06:12:47+00:00,-97.0,-17.0,1.0,1,-1.0,02_05_2020,0.0,-40.1,7.657683142511812,0.4
2020-05-02 07:00:01+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-59.6,6.3371567406490215,0.6
2020-07-03 01:43:44+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.4,3.960934233233202,0.2
2019-03-03 00:21:52+00:00,-104.33333333333331,-2.5,0.3333333333333333,3,19.33333333333333,03_03_2019,0.6666666666666667,-76.44166666666666,4.695573171339811,1.9
2019-03-03 12:04:19+00:00,-110.0,-4.45,-1.0,4,0.0,03_03_2019,2.0,-99.85,5.838388285972212,1.9
2020-07-03 05:08:42+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-17.1,3.027576955623186,0.2
2020-07-03 21:44:37+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-8.4,2.213594362117482,0.1
2020-07-03 01:25:40+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-27.4,1.604299778026706,0.4
2019-03-03 15:35:39+00:00,-115.0,-11.2,-1.0,1,0.0,03_03_2019,2.0,-88.75,6.262057258689898,1.2
2019-04-02 14:54:40+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-42.55,5.708473234295319,0.6
2020-05-02 16:43:32+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-27.9,3.938767432698567,0.3
2020-07-03 17:15:05+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-40.35,6.103298288630396,0.5
2020-08-03 19:50:04+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-10.8,0.2529822128109875,0.1
2020-05-02 00:43:14+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-41.3,4.453840415241968,0.6
2019-04-02 10:44:36+00:00,-114.0,-11.666666666666666,-1.0,3,0.0,02_04_2019,2.0,-76.48333333333333,6.236017445473263,1.4
2019-04-02 15:13:38+00:00,-115.0,-7.35,0.0,2,14.5,02_04_2019,1.0,-65.61666666666667,5.512100115671418,1.6
2020-08-03 13:16:23+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-30.3,5.924797230473021,0.3
2020-05-02 20:32:42+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-18.2,3.622154055254686,0.2
2019-03-03 13:05:21+00:00,-111.0,-12.0,-1.0,1,0.0,03_03_2019,2.0,-65.35,5.075747527503957,1.1
2020-09-02 09:56:05+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-9.4,3.478505426185001,0.1
2020-08-03 07:02:57+00:00,-97.0,-5.5,-1.0,1,-1.0,03_08_2020,2.0,-20.4,4.573170551038669,0.2
2020-08-03 05:55:17+00:00,-107.0,-10.8,-1.0,1,-1.0,03_08_2020,2.0,-20.5,3.397094346643669,0.3
2020-05-02 11:31:30+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-9.85,0.3162277660128624,0.2
2020-07-03 07:04:14+00:00,-102.5,-7.699999999999999,0.0,2,-1.0,03_07_2020,1.0,-59.25,6.53402207254025,0.7
2020-08-03 02:11:54+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-42.2,5.7209556311277225,0.4
2020-08-03 09:09:30+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-9.05,1.185854122562474,0.2
2019-04-02 04:35:10+00:00,-110.0,-7.1,1.0,2,30.0,02_04_2019,0.0,-75.25,5.321303055051794,1.5
2019-03-03 18:52:36+00:00,-107.0,-12.75,0.0,2,14.5,03_03_2019,1.0,-44.3,5.295031738442203,0.6
2020-05-02 05:51:52+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-18.7,3.0649270428144053,0.2
2019-03-03 06:07:10+00:00,-109.0,-7.5,-1.0,1,0.0,03_03_2019,2.0,-65.95,4.726782438638431,1.5
2019-04-02 15:55:09+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-42.75,5.594888540246067,0.8
2019-04-02 22:59:26+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-32.82000000000001,4.4542613803461455,0.8
2019-03-03 18:53:16+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-44.16666666666666,3.650117958519971,0.9
2020-05-02 02:10:31+00:00,-98.0,-13.8,-1.0,1,-1.0,02_05_2020,2.0,-62.7,7.350678351160617,0.7
2020-05-02 03:26:22+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-50.06666666666667,5.81284337894508,0.7
2019-04-02 11:45:15+00:00,-107.33333333333331,-3.333333333333333,1.0,3,29.0,02_04_2019,0.0,-51.333333333333336,4.1050119922832735,1.1
2020-07-03 20:46:08+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-7.5,3.004163777159668,0.1
2019-03-03 03:54:15+00:00,-109.0,2.5,1.0,2,29.0,03_03_2019,0.0,-88.29166666666666,5.338400370758798,1.6
2020-08-03 17:34:56+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-20.15,5.557180040272116,0.3
2020-07-03 02:07:47+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-10.7,1.1067971810582324,0.1
2019-03-03 21:12:20+00:00,-111.0,-21.0,-1.0,1,0.0,03_03_2019,2.0,-76.64166666666667,7.12009870405992,1.6
2020-05-02 20:15:03+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-38.3,4.763238860737797,0.6
2019-03-03 15:23:15+00:00,-112.66666666666669,-6.666666666666667,1.0,3,28.0,03_03_2019,0.0,-65.80238095238096,6.223751107922246,1.9
2020-08-03 00:49:26+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-31.4,6.346337526479243,0.3
2019-03-03 08:05:50+00:00,-115.0,-10.6,-1.0,3,46.66666666666666,03_03_2019,2.0,-74.79166666666667,4.668344936317764,1.6
2020-08-03 04:38:01+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-40.85,5.622030080159703,0.5
2019-03-03 14:27:11+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-53.88333333333334,3.693979085143933,1.2
2019-03-03 16:52:38+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-32.73333333333333,2.5868255964918734,0.7
2019-03-03 04:50:47+00:00,-104.16666666666669,6.25,1.0,6,29.666666666666668,03_03_2019,0.0,-55.46666666666666,4.997333316657617,1.9
2020-07-03 07:53:05+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.1,4.210581907527553,0.2
2019-04-02 03:51:29+00:00,-114.0,-11.2,-1.0,1,120.0,02_04_2019,2.0,-76.61666666666666,5.384534609691259,1.3
2020-08-03 08:17:35+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-21.9,4.133884371870891,0.3
2019-03-03 15:55:32+00:00,-102.0,5.5,1.0,2,29.0,03_03_2019,0.0,-75.78,7.557734007844743,1.6
2019-03-03 07:53:09+00:00,-109.5,-1.5,1.0,2,31.0,03_03_2019,0.0,-89.875,3.732947338676517,1.6
2020-05-02 15:11:42+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-28.5,4.042221611385643,0.3
2020-05-02 18:27:20+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-19.4,6.42941158531107,0.2
2020-07-03 19:35:53+00:00,-104.25,-6.875,1.0,4,-1.0,03_07_2020,0.0,-57.625,8.676437200832995,0.9
2020-07-03 08:33:22+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-19.9,2.782804340947896,0.2
2019-03-03 15:10:19+00:00,-109.0,-9.4,1.0,2,29.0,03_03_2019,0.0,-54.383333333333326,5.679681133459641,0.9
2020-05-02 02:29:50+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-41.43333333333333,5.946387013852747,0.6
2020-05-02 07:02:55+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-30.7,4.178051113989546,0.3
2020-07-03 10:36:55+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-28.0,3.511821306514224,0.3
2020-05-02 00:42:30+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-18.3,4.371943376678907,0.2
2019-04-02 08:24:15+00:00,-106.0,-7.0,1.0,1,51.0,02_04_2019,0.0,-51.2,5.412744734010231,0.8
2019-04-02 05:21:50+00:00,-112.0,-9.75,0.0,2,14.5,02_04_2019,1.0,-76.25833333333334,4.017107033644095,2.0
2020-08-03 08:24:43+00:00,-106.0,-13.5,-1.0,1,-1.0,03_08_2020,2.0,-10.6,4.269074841227121,0.1
2019-04-02 04:57:48+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-54.09499999999999,4.734737937133703,1.5
2019-04-02 13:05:23+00:00,-110.33333333333331,-5.4,0.3333333333333333,3,19.33333333333333,02_04_2019,0.6666666666666667,-63.98333333333333,5.151148739197128,1.1
2020-08-03 10:25:34+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-41.46666666666667,6.813611105448784,0.6
2019-03-03 14:07:53+00:00,-104.0,-7.4,-1.0,2,0.0,03_03_2019,2.0,-73.24166666666667,5.982697273526892,1.7
2020-07-03 10:51:22+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-21.6,3.542143105208524,0.2
2020-09-02 09:20:42+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-9.4,3.099032106964773,0.1
2019-03-03 02:03:05+00:00,-98.0,4.5,1.0,2,29.0,03_03_2019,0.0,-65.0,5.708750052375122,1.2
2019-04-02 09:37:01+00:00,-108.0,-12.9,0.3333333333333333,3,19.33333333333333,02_04_2019,0.6666666666666667,-98.75,8.232592746719206,1.7
2020-05-02 13:28:53+00:00,-112.0,-7.8,1.0,1,-1.0,02_05_2020,0.0,-32.3,3.012732240932405,0.3
2019-03-03 11:03:58+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-64.7,3.5249911347405027,1.5
2020-09-02 10:31:31+00:00,-107.0,-3.5,1.0,1,-1.0,02_09_2020,0.0,-19.2,2.1628170930006543,0.2
2020-07-03 03:52:43+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-28.633333333333333,2.2851128507666805,0.5
2020-07-03 10:01:48+00:00,-115.0,-14.8,-1.0,1,-1.0,03_07_2020,2.0,-39.4,5.9127827627943965,0.4
2019-03-03 12:25:43+00:00,-110.5,-3.0,1.0,4,27.5,03_03_2019,0.0,-98.35833333333332,5.627070880798493,2.1
2019-03-03 14:47:22+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-33.49583333333333,3.8747042897920014,1.5
2019-03-02 23:58:38+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,0.0,0.0,0.0
2019-04-02 02:56:47+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-55.2,5.198670307199973,1.8
2019-04-02 17:22:12+00:00,-108.0,3.5,1.0,2,26.0,02_04_2019,0.0,-86.88333333333334,3.7471244118689113,3.1
2019-03-03 09:35:41+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-64.83333333333333,5.199915716315878,1.3
2019-03-03 08:15:49+00:00,-109.5,-2.9000000000000004,0.0,4,14.5,03_03_2019,1.0,-42.333333333333336,1.6163220327578336,1.5
2020-08-03 16:29:51+00:00,-104.0,-5.8,1.0,1,-1.0,03_08_2020,0.0,-41.0,3.926561968043752,0.4
2020-05-02 00:29:32+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-50.1,6.24233752514043,0.6
2019-04-02 08:28:44+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-54.25,4.487525920692684,0.6
2019-03-03 03:53:54+00:00,-112.25,-2.75,0.0,4,14.5,03_03_2019,1.0,-54.98166666666667,4.682797003690882,1.9
2019-04-02 18:08:28+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-43.025,6.217699311017051,0.8
2020-05-02 02:54:47+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-9.9,4.996398703065855,0.1
2020-05-02 10:58:04+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-18.85,3.5355339059324047,0.3
2019-04-02 05:22:47+00:00,-108.0,-11.5,-1.0,1,0.0,02_04_2019,2.0,-64.55,5.339049020606977,0.9
2019-04-02 02:01:11+00:00,-114.0,-9.2,-1.0,1,0.0,02_04_2019,2.0,-99.0,5.617274942334392,1.4
2020-05-02 16:00:02+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-27.4,2.358530616011601,0.3
2019-04-02 23:48:48+00:00,-106.0,-8.0,1.0,1,29.0,02_04_2019,0.0,-86.97416666666666,5.716826610034355,2.5
2019-04-02 10:25:46+00:00,-103.0,-11.65,1.0,2,49.0,02_04_2019,0.0,-75.42999999999999,9.204836953109645,1.5
2019-04-02 08:46:12+00:00,-109.0,-7.8,0.2,5,17.0,02_04_2019,0.8,-43.55,6.656928303988578,0.9
2020-07-03 20:35:36+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.0,3.299450010284841,0.4
2020-07-03 10:56:01+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-18.3,5.812629926863147,0.2
2020-09-02 12:09:53+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-19.9,3.012566274051653,0.2
2020-08-03 23:29:37+00:00,-104.0,-5.0,1.0,1,-1.0,03_08_2020,0.0,-50.3,7.905019502400492,0.5
2020-07-03 11:09:04+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-10.8,4.490434277438926,0.1
2020-05-02 22:27:03+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-19.85,3.176515386394036,0.3
2019-03-03 09:08:27+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-43.8,3.803540017755151,1.1
2020-05-02 20:25:01+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-49.9,8.085530629189053,0.7
2020-05-02 05:49:17+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-8.1,3.004163777159491,0.1
2019-04-02 20:28:50+00:00,-112.5,-12.9,-1.0,2,0.0,02_04_2019,2.0,-86.96666666666667,7.252733041693563,2.0
2019-03-03 15:48:26+00:00,-103.66666666666669,-0.5,0.3333333333333333,3,19.33333333333333,03_03_2019,0.6666666666666667,-65.55833333333334,5.615890154038078,1.4
2019-03-03 21:28:23+00:00,-105.5,-7.0,1.0,2,29.0,03_03_2019,0.0,-74.98333333333333,3.6499911212473055,1.5
2020-05-02 06:54:07+00:00,-97.0,-12.0,1.0,1,-1.0,02_05_2020,0.0,-27.6,6.208417225383816,0.3
2019-03-03 10:57:39+00:00,-101.0,-1.5,1.0,2,26.0,03_03_2019,0.0,-43.225,4.744166739855831,1.2
2019-03-03 08:22:53+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-77.2,5.207142530537501,1.6
2020-05-02 12:09:19+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-15.3,4.005551702879554,0.2
2020-08-03 06:12:01+00:00,-95.0,-17.4,-1.0,2,-1.0,03_08_2020,2.0,-9.5,5.502363128692835,0.2
2020-09-02 05:59:16+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-30.9,2.471616654921854,0.4
2019-03-03 06:04:44+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-63.55,3.98578115165485,1.5
2020-07-03 20:45:34+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.05,3.0406322441957263,0.3
2019-04-02 04:20:37+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-77.925,4.668809032052781,1.7
2019-03-03 00:35:59+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-65.39,5.305210855585428,2.0
2020-05-02 17:11:57+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-39.1,4.264178962264627,0.4
2019-04-02 22:27:02+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-43.85,5.850318130001258,0.5
2020-05-02 19:15:14+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-28.7,4.769765892228323,0.3
2019-03-03 23:12:46+00:00,-100.0,3.5,1.0,2,29.0,03_03_2019,0.0,-43.3,7.534572630363398,0.9
2019-03-03 18:04:43+00:00,-108.28571428571428,-3.5285714285714285,0.4285714285714285,7,19.285714285714285,03_03_2019,0.5714285714285715,-86.61190476190475,5.071921188534502,2.1
2019-04-02 10:34:34+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-54.0,6.25189748974034,0.8
2020-08-03 23:52:03+00:00,-96.0,-22.0,1.0,1,-1.0,03_08_2020,0.0,-30.0,7.326974515825367,0.4
2020-05-02 01:38:39+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-10.5,3.0041637771596355,0.1
2019-04-02 19:22:00+00:00,-109.0,-8.5,1.0,2,21.0,02_04_2019,0.0,-75.85,4.487169981674872,1.3
2020-07-03 15:32:10+00:00,-99.0,-6.2,1.0,1,-1.0,03_07_2020,0.0,-28.4,5.051732376125883,0.3
2020-07-03 10:27:18+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-7.7,2.84604989415126,0.1
2019-03-03 10:54:57+00:00,-112.6,-11.12,-0.2,5,11.6,03_03_2019,1.2,-83.74333333333334,5.085363456182956,2.4
2020-07-03 18:11:07+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-19.8,5.016428565778045,0.2
2019-04-02 14:04:09+00:00,-99.0,-8.0,1.0,1,29.0,02_04_2019,0.0,-42.55,3.2076297929916104,1.1
2020-05-02 04:10:14+00:00,-91.5,4.0,1.0,2,-1.0,02_05_2020,0.0,-49.55,5.768169361051755,0.8
2020-05-02 16:44:06+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-20.9,5.2535702146253485,0.2
2020-05-02 10:39:41+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-7.9,2.9092954473544608,0.1
2019-04-02 13:36:03+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-43.2,5.177260644180154,0.5
2020-05-02 12:48:45+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-31.9,3.190698286512463,0.3
2019-04-02 13:46:18+00:00,-112.0,-3.0,1.0,1,29.0,02_04_2019,0.0,-43.766666666666666,7.375304136854991,0.6
2020-07-03 17:49:39+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-48.9,4.658993692013407,0.6
2019-03-03 21:25:33+00:00,-99.5,0.0,1.0,2,29.0,03_03_2019,0.0,-75.75,4.679981006609044,2.0
2020-07-03 12:30:11+00:00,-94.0,-11.8,1.0,1,-1.0,03_07_2020,0.0,-25.0,5.9516944366008095,0.3
2020-08-03 08:26:41+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-20.1,2.983286778034982,0.2
2020-09-02 08:23:49+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-63.5,5.023599860215273,0.6
2020-08-03 18:21:16+00:00,-101.0,-11.2,-1.0,1,-1.0,03_08_2020,2.0,-68.85,7.755659224076242,0.8
2020-09-02 10:39:43+00:00,-109.0,-5.5,1.0,1,-1.0,02_09_2020,0.0,-20.2,2.7126248051161466,0.2
2020-07-03 02:57:18+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-26.73333333333333,7.959369042553211,0.5
2019-04-02 10:25:40+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-55.81,7.894189142794952,1.0
2020-05-02 08:18:44+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-28.1,3.714775303508018,0.4
2020-08-03 11:55:28+00:00,-102.0,-4.0,1.0,1,-1.0,03_08_2020,0.0,-40.2,5.827149102834533,0.4
2020-07-03 20:14:16+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-10.1,2.2135943621174983,0.2
2019-03-03 13:34:38+00:00,-115.0,-11.25,1.0,2,24.0,03_03_2019,0.0,-64.56666666666668,4.792535876074001,1.7
2019-03-03 19:39:22+00:00,-113.0,-1.35,1.0,2,26.0,03_03_2019,0.0,-61.96666666666668,4.428354556048223,1.2
2020-05-02 13:33:33+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-39.2,6.335578549394952,0.4
2020-08-03 03:56:17+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-38.1,4.15740303554977,0.5
2019-04-02 19:56:29+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-53.53,5.304679302276332,1.5
2020-07-03 00:09:55+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.95,3.773724950231368,0.3
2020-08-03 00:22:14+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-19.73333333333333,3.776006120522137,0.4
2020-09-02 06:33:12+00:00,-109.0,-11.8,1.0,1,-1.0,02_09_2020,0.0,-51.1,7.069818479517893,0.5
2019-04-02 08:03:26+00:00,-104.0,-4.75,1.0,4,29.0,02_04_2019,0.0,-53.65,5.467438969836675,1.1
2020-07-03 08:33:56+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-17.9,4.271299568046989,0.2
2020-09-02 07:45:06+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-30.0,3.878430381252279,0.3
2019-03-03 01:51:35+00:00,-110.0,-6.2,1.0,1,29.0,03_03_2019,0.0,-77.285,4.599022118281628,1.8
2020-09-02 09:59:58+00:00,-96.0,-2.85,0.0,2,-1.0,02_09_2020,1.0,-39.1,5.14773143130907,0.5
2019-03-03 07:21:50+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-55.34333333333334,5.310322768084163,1.4
2020-08-03 23:21:58+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-39.7,5.106433850219297,0.5
2020-07-03 03:15:08+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-40.4,6.247274961488685,0.5
2020-08-03 11:11:38+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-31.7,6.2374518479547625,0.4
2019-03-03 00:40:57+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,0.0,0.0,0.0
2019-03-03 04:24:54+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-86.65,6.883765119629074,1.4
2020-05-02 17:14:21+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,0.0,0.0,0.0
2020-07-03 11:22:10+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-20.5,2.466576574931008,0.2
2019-03-03 03:37:54+00:00,-108.0,-11.0,-1.0,1,144.0,03_03_2019,2.0,-55.425,4.349747757692896,1.4
2020-09-02 02:18:49+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-43.1,3.991671885869792,0.5
2020-07-03 08:40:33+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-28.15,6.6628343151477,0.4
2019-04-02 10:21:20+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-66.36666666666666,8.05938529653628,1.2
2019-04-02 09:07:05+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-22.2,4.615384900284841,0.2
2020-09-02 12:21:30+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-8.766666666666667,1.844661968431065,0.3
2020-09-02 09:59:10+00:00,-113.0,-11.5,-1.0,1,-1.0,02_09_2020,2.0,-62.1,6.332289387645502,0.7
2020-05-02 05:11:24+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-21.3,1.6316658154570025,0.2
2020-07-03 01:13:38+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-19.4,0.4012480529530642,0.3
2019-04-02 05:11:59+00:00,-105.0,-2.0,1.0,2,26.0,02_04_2019,0.0,-64.35,4.007357816150985,1.5
2019-03-03 22:53:50+00:00,-101.0,-8.5,1.0,2,29.0,03_03_2019,0.0,-74.85,6.482420672694528,1.5
2019-03-03 23:43:04+00:00,-114.66666666666669,-8.733333333333333,0.3333333333333333,3,19.33333333333333,03_03_2019,0.6666666666666667,-55.53333333333334,5.890087928245921,1.3
2019-04-02 01:08:48+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-66.9,5.584582571687888,1.5
2020-08-03 11:40:13+00:00,0.0,0.0,0.0,0,0.0,03_08_2020,1.0,-20.55,4.004722906213881,0.3
2020-07-03 14:59:43+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-7.9,2.846049894151228,0.1
2020-07-03 07:37:07+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-39.1,5.077294226915062,0.5
2019-04-02 20:13:24+00:00,-106.75,5.0,1.0,4,29.0,02_04_2019,0.0,-67.49166666666667,10.214918284330786,1.3
2019-04-02 14:54:06+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-31.7,4.033336776857896,0.7
2020-09-02 10:15:28+00:00,0.0,0.0,0.0,0,0.0,02_09_2020,1.0,-40.3,7.184860626499416,0.4
2019-04-02 13:37:35+00:00,0.0,0.0,0.0,0,0.0,02_04_2019,1.0,-53.9,5.111753884703078,0.9
2019-03-03 20:26:27+00:00,-108.66666666666669,-7.433333333333334,0.3333333333333333,3,19.33333333333333,03_03_2019,0.6666666666666667,-75.96666666666667,4.906906193831452,1.6
2020-07-03 07:09:37+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-31.2,4.183247011061349,0.3
2020-08-03 00:57:13+00:00,-95.0,6.0,1.0,1,-1.0,03_08_2020,0.0,-51.9,4.919123679861715,0.5
2020-09-02 06:37:37+00:00,-105.0,-9.0,1.0,1,-1.0,02_09_2020,0.0,-20.5,4.057585488932879,0.2
2020-05-02 13:42:35+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-11.0,3.3203915431764743,0.1
2020-05-02 16:13:48+00:00,0.0,0.0,0.0,0,0.0,02_05_2020,1.0,-51.3,3.3379301637057166,0.5
2019-03-03 03:36:40+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-76.0,5.111275661602341,1.4
2019-04-02 15:08:24+00:00,-115.0,-11.35,-1.0,2,0.0,02_04_2019,2.0,-54.75,6.954696654459875,0.9
2020-07-03 16:11:56+00:00,0.0,0.0,0.0,0,0.0,03_07_2020,1.0,-28.6,4.623238403255011,0.3
2019-03-03 11:03:18+00:00,0.0,0.0,0.0,0,0.0,03_03_2019,1.0,-64.9,5.710371290711058,1.5
